id,title,url,comment_count,vote_count,published_at
34409924,เเชร์ประสบการณ์ โลภ! หนี้ก้อนโต! บทเรียนราคาแสนเเพงในการลงทุนอสังหา,https://pantip.com/topic/34409924,29177,122,2015-11-06 17:43:41+06:42
32674070,[กระทู้แชร์ประสบการณ์] เคยเมาแล้วก่อวีรกรรมไว้หนักขนาดไหน ??,https://pantip.com/topic/32674070,29511,191,2014-10-06 10:18:48+06:42
40616998,เคยเจอคำพูดที่ว่า เด็กบางคนภูมิใจกันเหรอที่ใช้เงินพ่อแม่ พวกคุณมีความคิดเห็นอย่างไรกันมั้งคะ,https://pantip.com/topic/40616998,29586,0,2021-04-01 16:09:30+06:42
30648528,รีโนเวทบ้านเบาๆกับบ้านหลังน้อยๆ เพื่อให้เช่า โดยซื้อมาจาก ธ.สีเหลืองครับ,https://pantip.com/topic/30648528,29699,117,2013-06-25 16:17:05+06:42
40611644,คนที่ไม่มีลูก เวลาเห็นครอบครัวอื่นที่มีลูกรู้สึกนอยบ้างไหม,https://pantip.com/topic/40611644,29793,0,2021-03-29 23:02:17+06:42
39889473,มีใครเคยเข้างานสายเพราะเหตุผลที่มันแปลกๆมั้ยครับ?,https://pantip.com/topic/39889473,29931,1,2020-05-12 11:16:29+06:42
40607543,ชีวิตวัยเรียนกับตอนวัยทำงาน ความเหนื่อยมันต่างกันมากไหมคะ,https://pantip.com/topic/40607543,30053,1,2021-03-27 21:40:39+06:42
32176555,ทนไม่ไหวแล้ว! กับการก่อสร้างอุโมงค์ลอดสี่แยกมไหสวรรค์!!!,https://pantip.com/topic/32176555,30268,390,2014-06-11 11:45:12+06:42
34521625,ใครเคยทำงานผิดพลาดแบบร้ายแรงมากๆบ้างครับ,https://pantip.com/topic/34521625,30435,2,2015-12-04 23:36:13+06:42
40595103,เพื่อนๆ เบื่อบังคับ outing บริษัทกันบ้างไหม? ทำไมต้องบังคับ,https://pantip.com/topic/40595103,30541,7,2021-03-21 19:26:51+06:42
39361480,ผมตกงานแล้วหันมาขับ Grab ได้เงิน 3-4หมื่น/เดือน เวิร์คดีนะ,https://pantip.com/topic/39361480,30623,119,2019-10-29 15:19:32+06:42
35275303,สมัครงานแล้วให้รอติดต่อกลับ รอนานแค่ไหนกันบ้างค่ะ,https://pantip.com/topic/35275303,30727,0,2016-06-15 17:09:36+06:42
40557624,ใครมีพ่อแม่ที่อยากให้ลูกเป็นข้าราชการมากๆบ้างมั้ยคะ,https://pantip.com/topic/40557624,30810,3,2021-03-03 20:11:04+06:42
39409358,สังคมการทำงานจริงๆ มันแคบมาก,https://pantip.com/topic/39409358,30892,10,2019-11-15 12:34:48+06:42
40506665,เป็นโรคขี้อิจฉาคนอื่น ทั้งๆที่ตัวเองก็ไม่ได้แย่อะไร ควรทำยังไงดีครับ.,https://pantip.com/topic/40506665,30958,3,2021-02-08 14:52:13+06:42
40589517,กำลังจะย้ายงาน ไม่อยากเลี้ยงส่ง แต่ที่ทำงานจะเลี้ยงส่งให้ได้ ทำไงดี,https://pantip.com/topic/40589517,31048,3,2021-03-18 22:02:54+06:42
34689836,ใครเห็นด้วยบ้างครับว่า เราควรใส่เนื้อหาเรื่องภาษีต่างๆ ลงในหลักสูตรการเรียนสามัญได้แล้วซะที,https://pantip.com/topic/34689836,31151,175,2016-01-18 10:58:33+06:42
39243043,เพื่อนๆพี่ๆมีการบริหารเงินในการเก็บและใช้ชีวิตกันยังไงบ้างคะ,https://pantip.com/topic/39243043,31204,0,2019-09-19 11:53:23+06:42
35148464,แชร์ประสบการณ์ ช่างภาพควายไทย ไปทำงานช่างภาพเรือสำราญ (สู้ว้อยยย !) EP.2,https://pantip.com/topic/35148464,31323,70,2016-05-12 14:34:44+06:42
40573912,ทำงานที่ไม่ชอบ จะลาออกมาพักใจก่อนหรือฝืนไปต่อดีในสภาพเศรษฐกิจแบบนี้?,https://pantip.com/topic/40573912,31383,4,2021-03-11 14:00:08+06:42
34675878,ที่ใหม่ต้องให้เงินเดือนคุณเพิ่มกี่% คุณถึงจะอยากย้ายงาน?,https://pantip.com/topic/34675878,31463,1,2016-01-14 19:24:08+06:42
40589041,คนที่กลัวผีมากๆ หากเป็นโสดแล้วต้องอยู่คนเดียว ทำยังไงดีคะ,https://pantip.com/topic/40589041,31554,1,2021-03-18 18:10:46+06:42
40584819,"เงินเดือน15,000-20,000฿ ยังไม่มีเงินเก็บ อยากมีบ้านหลังเเรกควรทำไง???",https://pantip.com/topic/40584819,31619,1,2021-03-16 18:37:15+06:42
40574125,เรื่องปกติมั้ยคะ ที่ทำงานออฟฟิศ 6 วันต่อสัปดาห์,https://pantip.com/topic/40574125,31712,0,2021-03-11 16:07:48+06:42
39666571,ใครไม่เก่งภาษาอังกฤษ แต่ฟลุ๊คได้งานที่ใช้ภาษาอังกฤษบ้างคะ,https://pantip.com/topic/39666571,31795,4,2020-02-25 17:00:35+06:42
34714975,มาแชร์ เรื่อง สวัสดิการ ในบริษัทของท่านกันว่าเป็นอย่างไร,https://pantip.com/topic/34714975,31975,19,2016-01-24 21:05:43+06:42
38995137,แรงงานพม่ามีเงินเก็บเยอะกว่าพนักงานออฟฟิศ,https://pantip.com/topic/38995137,32036,3,2019-06-24 12:46:56+06:42
40079207,คิดว่าคนยุค baby boomer ไม่ต้องเก่งมาก ก็หางานรายได้ดีทำ ง่ายกว่าเด็กจบใหม่ยุคนี้ไหมคะ เทียบที่ความขยันเท่ากัน,https://pantip.com/topic/40079207,32129,6,2020-07-23 09:08:01+06:42
35911064,แชร์ประสบการณ์การออมเงินของมนุษย์เงินเดือนค่ะ,https://pantip.com/topic/35911064,32192,59,2016-12-14 16:08:12+06:42
40560214,***ทุกท่านมีรถในฝันกันบ้างไหมครับ แล้วทำฝันให้เป็นจริงกันหรือยังครับ***,https://pantip.com/topic/40560214,32284,1,2021-03-04 23:09:55+06:42
36084620,เคยตกงานนานสุดกี่เดือนกี่ปีกันบ้างคะ แล้วระหว่างนั้นทำอย่างไรกันบ้าง,https://pantip.com/topic/36084620,32403,0,2017-02-06 11:47:05+06:42
40546832,เปลี่ยนงานตอนอายุ 30 คิดว่าช้าไปมั้ยคะที่จะเริ่มต้นงานใหม่ แล้วจะมีโอกาสสมัครงานได้มั้ยคะ ใครมีประสบการณ์แบบนี้บ้างคะ?,https://pantip.com/topic/40546832,32463,0,2021-02-26 19:03:39+06:42
37303728,เวลาคุณเกลียดใคร แต่จำเป็นต้องร่วมงานด้วย ต้องผูกมิตรด้วย คุณจะทำตัวอย่างไรกับเขา,https://pantip.com/topic/37303728,32576,1,2018-01-22 07:55:05+06:42
40192982,พิษโควิด19 !! เป็นแอร์โฮสเตสวันสุดท้าย,https://pantip.com/topic/40192982,32684,73,2020-09-12 19:14:34+06:42
33405558,แชร์เรื่องราวการค้นหาตัวเอง จาก “วิศวกร” สู่ “บาร์ริสต้า”,https://pantip.com/topic/33405558,32884,179,2015-03-22 12:03:27+06:42
40067134,ผู้หญิงโสดสมัยนี้ คาดหวังแค่ไหนว่าแฟนที่เราจะใช้ชีวิตร่วมกันจะต้องมีเงินเดือนเท่าไหร่?,https://pantip.com/topic/40067134,33034,1,2020-07-18 09:39:19+06:42
37183855,"""มาทำงานสายไม่เกิน10นาที แต่ทำงานได้ดีมาก""",https://pantip.com/topic/37183855,33168,1,2017-12-13 20:38:36+06:42
36023786,คนที่มีลูก แต่ไม่มีเงินเก็บ แล้วทุกวันนี้หาเงินมาได้ก็ใช้ไปกับลูกหมด วางแผนชีวิตตอนแก่ยังไงคะ,https://pantip.com/topic/36023786,33226,0,2017-01-18 18:23:27+06:42
40540165,กำลังจะเรียนจบแต่หมดไฟไม่มีเป้าหมายในชีวิตเพราะที่บ้านสนับสนุนหมดแล้ว ควรตั้งเป้าหมายอะไรต่อดี,https://pantip.com/topic/40540165,33293,3,2021-02-23 16:23:44+06:42
35649222,เป็นผู้บริหารมืออาชีพมาเกือบ 20 ปี ถึงวันที่อยากจะปลดแอกชีวิตออกมาใช้ชีวิตนายตัวเอง ... เมื่อความรู้ท่วมหัวเอาตัวไม่รอด,https://pantip.com/topic/35649222,33372,141,2016-09-30 10:59:15+06:42
33475903,ไม่อยากไปงานเลี้ยงรุ่นกับเพื่อนเลยครับเพื่อนมีรถยนต์มีฐานะมั่นคง ผมยังไม่มีอะไรเลยทั้งทีสมัยเรียนผมเรียนเก่งกว่า,https://pantip.com/topic/33475903,33690,110,2015-04-06 19:10:47+06:42
33725564,ผ่านการสัมภาษณ์งาน แต่ถูกยกเลิกการรับเข้าทำงาน เพราะคำถามนี้....,https://pantip.com/topic/33725564,34144,82,2015-05-31 03:26:08+06:42
33980137,อยากลาออกจากงานวันละล้านรอบ,https://pantip.com/topic/33980137,34222,0,2015-07-28 07:40:31+06:42
40527537,หัวหน้าไม่สอนงาน ชอบดุเวลาถาม ควรหาทางแก้อย่างไรดีคะ,https://pantip.com/topic/40527537,34286,2,2021-02-17 20:42:08+06:42
40524633,มีใครที่ทำงานแล้วไม่ได้ให้เงินพ่อแม่บ้างคะ,https://pantip.com/topic/40524633,34444,2,2021-02-16 16:18:53+06:42
40367980,เคยไหม วันหยุด!!! แต่กลับต้องมานั่งตอบไลน์ ตอบงาน,https://pantip.com/topic/40367980,34549,11,2020-12-06 09:43:30+06:42
40057783,กำลังจะตัดสินใจลาออกจากงานประจำที่ทำมา 4 ปี อยากขอกำลังใจและคำแนะนำค่ะ,https://pantip.com/topic/40057783,34638,3,2020-07-14 11:25:54+06:42
33564593,เคยมั้ยคะ? กลัวการไปทำงานในแต่ละวัน,https://pantip.com/topic/33564593,34789,54,2015-04-26 11:55:18+06:42
40494006,ใครอยู่บริษัทใหญ่ๆ แล้วเคยโดนหัวหน้างาน comment แรงๆกันบ้างคะ มาแชร์กันหน่อย,https://pantip.com/topic/40494006,34841,0,2021-02-02 21:48:09+06:42
40128206,เพื่อนร่วมงานแบบไหนแสบสุดที่เคยเจอมา???,https://pantip.com/topic/40128206,34939,3,2020-08-13 23:42:29+06:42
40506993,พูดโน้มน้าวสามียังไงไม่ให้ลาออกจากงาน?,https://pantip.com/topic/40506993,35064,1,2021-02-08 17:22:48+06:42
40501774,ขอระบายหน่อยนะครับ เรื่องเยียวยา ม.33 ผมต้องเป็นผู้เสียสละอย่างนั้นหรือ เพราะมีเงินฝากเกิน 500000 บาท,https://pantip.com/topic/40501774,35225,69,2021-02-06 11:55:06+06:42
39830315,ขอวิธีทำใจเวลาแฟนใช้เงินไม่คิด?,https://pantip.com/topic/39830315,35374,6,2020-04-22 15:32:37+06:42
40488347,"มาร่วมเเชร์แผนเกษียณของคนเงินเดือน ประมาณ 30,000 กันหน่อยค่ะ",https://pantip.com/topic/40488347,35448,5,2021-01-31 14:03:15+06:42
40493888,ทำไมถูกหวยรางวัลที่1 แล้วต้องลาออกงานครับ,https://pantip.com/topic/40493888,35597,4,2021-02-02 21:07:21+06:42
40489356,เหตุผลในการลาออกจากงานของคุณคืออะไร,https://pantip.com/topic/40489356,35702,5,2021-01-31 21:54:38+06:42
35830805,คนวัยทำงาน มาแชร์ประสบการณ์การเลือกคณะ ชีวิตระหว่างเรียน และสิ่งที่เจอหลังเรียนจบกันนะคะ,https://pantip.com/topic/35830805,35774,12,2016-11-20 21:00:09+06:42
40135771,คนที่ลาออกจากงานเอง แต่ยังไม่ได้งานใหม่,https://pantip.com/topic/40135771,35844,1,2020-08-17 15:55:39+06:42
33194966,ชีวิต ตอนนี้ ไม่เหลืออะไร อาศัยวัด จะเริ่มต้นใหม่หมด ถือว่าแย่ไหม,https://pantip.com/topic/33194966,35896,89,2015-02-04 12:54:45+06:42
40475873,"เงินเดือน 10,000 ~ 11,000 อยู่ กทม. กินใช้อย่างไรให้มีเงินเหลือคะ",https://pantip.com/topic/40475873,35990,0,2021-01-26 01:04:05+06:42
40439696,เพื่อนๆ คิดว่า อายุ24 ทำเอกชนก่อนหรือรัฐวิสาหกิจดีครับ ในเมื่อโอกาสมาพร้อมกัน,https://pantip.com/topic/40439696,36057,1,2021-01-10 10:12:08+06:42
40231878,พรุ่งนี้จะไปลาออกจากงานเงินเดือน 45000 มาเป็นฟรีแล้นซ์เงินเดือน 19000 ค่ะ,https://pantip.com/topic/40231878,36168,57,2020-10-01 00:44:25+06:42
40109038,ออมเงินกี่ % ของรายได้กันคะ,https://pantip.com/topic/40109038,36292,0,2020-08-05 12:38:53+06:42
40201949,ฝ่าย HR ที่ต้องรู้เงินเดือนของพนักงานทั้งบริษัท จะมีวิธีจัดการกับความรู้สึกในใจตัวเองยังไงคะ?,https://pantip.com/topic/40201949,36387,0,2020-09-16 19:56:16+06:42
40463096,อาชีพไกด์ นักบิน ลูกเรือ โรงแรม ตอนนี้ไปทำงานอะไรกันครับ,https://pantip.com/topic/40463096,36443,1,2021-01-20 17:28:24+06:42
40426896,โดนที่ทำงาน สั่งกักตัว14วัน ไม่ได้รับค่าจ้าง ทั้งๆที่ไม่ได้มาจากพื้นที่เสี่ยง,https://pantip.com/topic/40426896,36507,0,2021-01-04 15:41:30+06:42
40438425,ช่วงโควิด มีใครเปลี่ยนวิกฤตเป็นโอกาสได้บ้างคะ,https://pantip.com/topic/40438425,36564,4,2021-01-09 16:37:02+06:42
40436804,โดนลดเงินเดือน จ่ายค่าเช่าคอนโดต่อไม่ไหว ทำไงดี,https://pantip.com/topic/40436804,36658,0,2021-01-08 20:09:27+06:42
40447834,ได้งานใหม่ แต่งานทำวันเสาร์ด้วย ...เหมือนเริ่มต้นใหม่,https://pantip.com/topic/40447834,36727,0,2021-01-13 23:22:51+06:42
40447627,เคยเป็นไหม? มีเงินเก็บ แต่ไม่กล้าใช้,https://pantip.com/topic/40447627,36814,0,2021-01-13 21:35:42+06:42
40444731,ทำงานมาไม่มีเงินเก็บเลย อยากมีเงินเก็บทำยังไงดีคะ?,https://pantip.com/topic/40444731,36878,0,2021-01-12 15:53:03+06:42
40425417,คนที่อายุ 35+ พอความสัมพันธ์ต้องจบลงในวัยนี้ คุณมีมุมมองกับความรักในอนาคตที่เหลือกันยังไงบ้าง?,https://pantip.com/topic/40425417,36988,2,2021-01-03 21:25:14+06:42
40240442,มนุษย์เงินเดือน จะรวยได้ต้องทำยังไง?,https://pantip.com/topic/40240442,37062,3,2020-10-05 11:04:44+06:42
38758362,[CR] [Review 2019] รีวิววิธีการเตรียมตัว และการสอบ TOEIC 2019 แบบละเอียด,https://pantip.com/topic/38758362,37204,36,2019-04-12 22:03:51+06:42
39833516,ถามคนที่ออกจากงานไปเมื่อหลายปีก่อน ไปตามหาวิถี Slowlife ชีวิตยังรอดกันใช่ไหม,https://pantip.com/topic/39833516,37270,0,2020-04-23 15:57:20+06:42
36591573,เคยลาออกจากงานแบบจู่ๆก็ออก เช้ามาไม่ไปทำงาน คนอื่นถึงกับงงแบบนี้บ้างไหม,https://pantip.com/topic/36591573,37405,4,2017-06-22 09:12:37+06:42
30480109,"คำถามสัมภาษณ์งาน ""ทำไมคุณถึงคิดจะลาออกจากที่ทำงานเดิม"" ... ควรจะตอบอย่างไรดี",https://pantip.com/topic/30480109,37466,2,2013-05-13 11:47:34+06:42
40433511,ตกงานในวัย 27 ปี แย่มากไหม เป็นหนี้ จิตตก ซึมเศร้า ชอบเก็บตัว มีวิธีการรับมืออย่างไร,https://pantip.com/topic/40433511,37565,1,2021-01-07 12:39:13+06:42
40435469,ที่บ้านโกงเงินร้านอาหาร ขอวิธีจัดการร้านหน่อย,https://pantip.com/topic/40435469,37643,0,2021-01-08 10:09:35+06:42
38452881,9 ข้อที่ฉันค้นพบ จากการเป็นมนุษย์เงินเดือนมา 3 ปี,https://pantip.com/topic/38452881,37702,109,2019-01-13 11:38:03+06:42
39718016,โดนบริษัทบังคับให้หยุดโดยไม่ได้รับค่าจ้างติดต่อกัน 3 เดือน ควรทำยังไงดี,https://pantip.com/topic/39718016,37756,0,2020-03-16 02:08:13+06:42
40400243,มีใครไหมมีความใฝ่ฝันอยากมีคอนโดห้องเล็กๆสักห้อง,https://pantip.com/topic/40400243,37811,1,2020-12-22 01:44:15+06:42
39964672,มีใครบ้างที่เข้ามาทำงานใน กทม แล้วไม่อยากกลับไปอยู่บ้านบ้างมั้ยครับ,https://pantip.com/topic/39964672,37885,0,2020-06-07 20:48:52+06:42
38413847,โปรไฟล์เทพๆจบยูดังๆตปท เกรดดีๆ จบระดับดอกเตอร์ทำไมส่วนใหญ่ไปทำงานอาจารย์มหาวิทยาลัยกันหมด?,https://pantip.com/topic/38413847,37952,4,2018-12-31 16:46:23+06:42
37936230,ค่าเฉลี่ยเงินเดือน พนักงานออฟฟิศ อายุ 30 - 35 ปี,https://pantip.com/topic/37936230,38016,1,2018-08-07 15:11:42+06:42
40410246,ทางรอดของคนตกงานในภาวะเศรษฐกิจแบบนี้มีอะไรบ้างคะ,https://pantip.com/topic/40410246,38069,5,2020-12-26 23:04:03+06:42
32177565,ใครเคยทำงาน SCG แล้วลาออกบ้างคะ,https://pantip.com/topic/32177565,38207,13,2014-06-11 15:22:02+06:42
39210169,"คำถามอะไรที่คุณใช้ถามกรรมการสัมภาณ์กลับ จากคำถาม ""มีอะไรจะถามไหม"" แล้วคิดว่าได้คำตอบที่เป็นประโยชน์ดีที่สุดครับ",https://pantip.com/topic/39210169,38266,3,2019-09-07 17:33:56+06:42
40402749,การรวยจากมรดกพ่อ ทำไมผมต้องเจอวาทกรรม เก่งจริงหาด้วยตัวเองสิวะ,https://pantip.com/topic/40402749,38490,21,2020-12-23 11:06:11+06:42
40393082,อะไรคือสาเหตุที่ทำให้ฟางเส้นสุดท้ายขาดโดยทำให้คุณต้องหางานใหม่หรือลาออกจากงาน,https://pantip.com/topic/40393082,38556,1,2020-12-18 13:19:56+06:42
38300479,แอพหาเงิน ออนไลน์ หาเงินได้จริงไหม ดูยังไงว่าจะไม่ถูกหลอก?,https://pantip.com/topic/38300479,38559,0,2018-11-24 20:34:31+06:42
32767603,"จาก300,000 เป็น300,000,000 ใน10ปี แล้วเกษียณครับ",https://pantip.com/topic/32767603,38770,295,2014-10-26 15:56:45+06:42
33707280,ตื่นเช้าไปทำงาน (อาบน้ำ เป่าผม แต่งหน้า แต่งตัว) ใช้เวลากี่นาที มีเทคนิคเฉพาะตัวอย่างไรบ้าง?,https://pantip.com/topic/33707280,38838,1,2015-05-27 05:53:12+06:42
40391011,ทำไมหลายคนยึดติดกับคำว่ามั่นคงของงานราชการจนลืมคิดสิ่งอื่นๆไป,https://pantip.com/topic/40391011,38953,9,2020-12-17 14:31:58+06:42
40178930,รับราชการดีอย่างไร มุมมองของคนอายุ 30+,https://pantip.com/topic/40178930,39023,0,2020-09-06 12:41:14+06:42
40390044,แจ้งลาออกจากงาน เขารั้งและให้เงินเพิ่มมากกว่าที่ใหม่ควรรับไว้ หรือไปดีครับ,https://pantip.com/topic/40390044,39166,0,2020-12-16 23:47:46+06:42
40385738,วัยทำงาน มนุษย์เงินเดืนเช่าห้องอยู่เรทเดือนละเท่าไหร่กันบ้านคะ,https://pantip.com/topic/40385738,39240,0,2020-12-15 02:07:23+06:42
30847778,มีเงิน 5 แสน จะทำอะไรดีให้ได้ กำไร 5% ต่อเดือน,https://pantip.com/topic/30847778,39349,4,2013-08-15 21:58:04+06:42
40371192,ทำไมบริษัทถึงกดเงินเดือนเด็กจบใหม่จังหรือเด็กจบใหม่ไม่มีที่ยืน ?,https://pantip.com/topic/40371192,39478,0,2020-12-07 21:35:00+06:42
40081339,ประเทศไทยเราตอนนี้ ทำไมถึงไม่มีบริษัทใหม่ ๆ เข้ามาลงทุน เค้ามุ่งหน้าไปเวียดนามกันหมด,https://pantip.com/topic/40081339,39553,16,2020-07-24 01:59:24+06:42
40380883,ชวนคุยครับ เพื่อนๆพี่ๆน้องๆ ซื้อโทรศัพท์แบบไหนกันครับ ระหว่างซื้อแบบไม่แพงมากแล้วเปลี่ยนบ่อย กับซื้อแบบแพงๆไปเลย,https://pantip.com/topic/40380883,39658,2,2020-12-12 18:30:47+06:42
40382842,มีคำกล่าวว่าเกินครึ่งหนึ่งของมนุษย์เงินเดือนไม่มีความสุขกับงานที่ทำ,https://pantip.com/topic/40382842,39722,0,2020-12-13 18:39:06+06:42
40215158,ใครเคยทำงานผิดจนบริษัทเสียเงินมากๆมั้ยครับ,https://pantip.com/topic/40215158,39777,0,2020-09-22 23:24:34+06:42
36093374,ขอวิธีอดทนกับ การทำงานภายใต้เเรงกดดันเเละการเหน็บด่าแบบผู้ดีเเต่เเรงสุดๆหน่อยค่ะ,https://pantip.com/topic/36093374,39883,1,2017-02-08 20:09:15+06:42
35369935,ขณะนี้ผมป่วยจึงต้องพักรักษาตัวในโรงพยาบาลมานานกว่า 1 เดือน เจ้านายจึงมาขอให้เซ็นใบลาออก....,https://pantip.com/topic/35369935,39944,57,2016-07-11 17:15:43+06:42
39972358,อุทาหรณ์สำหรับมนุษย์เงินเดือน จากคนกำลังจะตกงานวัย 38 และหางานช่วงโควิด,https://pantip.com/topic/39972358,40021,13,2020-06-10 16:32:40+06:42
39517177,ต้องทำอะไรเป็น และ ต้องรู้อะไรบ้าง ถึงจะเรียกว่าเก่งและ ได้เงินเดือนเป็นแสนๆ ?,https://pantip.com/topic/39517177,40076,0,2019-12-27 01:23:10+06:42
34352668,เด็กจบใหม่จ๋า ฟัง HR หน่อย หนูมาสัมภาษณ์งาน หรือ มาเที่ยวจ๊ะ,https://pantip.com/topic/34352668,40314,221,2015-10-23 23:56:59+06:42
40351969,พนง.ออฟฟิศ นาฬิกาแพงสุดที่ซื้อมาใส่ ยี่ห้ออะไร ราคาเท่าไหร่ครับ,https://pantip.com/topic/40351969,40449,0,2020-11-28 14:54:49+06:42
30444290,"= จากเงินเดือน 10,000 เป็น 100,000 = [ตอนที่ 1]",https://pantip.com/topic/30444290,40626,218,2013-05-04 12:46:45+06:42
35203626,เรื่องราวที่วัยรุ่นยุคนี้อาจไม่เข้าใจว่าวัยรุ่นยุคก่อนลำบากยังไง,https://pantip.com/topic/35203626,40728,105,2016-05-26 23:39:32+06:42
37235188,มาถึงวันนี้ถึงได้รู้ว่า เราคือคนชั้นกลาง ที่ตกรถไฟมาถึงสามรุ่นแล้ว,https://pantip.com/topic/37235188,40832,94,2017-12-31 13:18:45+06:42
40332137,"คนที่รับเงินเดือนสูง ๆ 50,000 ขึ้นกดดันในอาชีพไหม",https://pantip.com/topic/40332137,40898,0,2020-11-19 15:00:06+06:42
40206700,มีใครไม่มีสังคม ไม่มีเพื่อน ไม่มีแฟน มีความสุขไหม,https://pantip.com/topic/40206700,40993,3,2020-09-19 00:11:28+06:42
40322871,"ผิดไหมกับการพูดไปตรงๆว่า ""มันไม่ใช่หน้าที่""",https://pantip.com/topic/40322871,41094,0,2020-11-15 11:36:11+06:42
33420813,เคยมีประสบการณ์ ที่หน้าแตก กันบ้างไหมครับ มาฟังเรื่องสั้นของผมซักหน่อยไหม (อายๆๆ),https://pantip.com/topic/33420813,41378,47,2015-03-25 15:33:55+06:42
40330742,มีมครเคยลาออก เพราะเพื่อนร่วมงานวร้ายๆมั้ยคะ,https://pantip.com/topic/40330742,41433,2,2020-11-18 21:20:45+06:42
40331706,"เพื่อนๆคิดยังไงกับวลีนี้คะ ""ใครมีงานทำตอนนี้ ให้กอดงานประจำไว้แน่นๆ""",https://pantip.com/topic/40331706,41512,0,2020-11-19 11:23:23+06:42
40327116,ทำยังไงให้เราสามารถนอน 6 ชั่วโมง แต่รู้สึกเหมือนนอนเต็มอิ่ม 10 ชั่วโมง โดยไม่ง่วงในตอนบ่ายได้บ้างครับ,https://pantip.com/topic/40327116,41563,1,2020-11-17 10:33:31+06:42
36848688,Review : ขั้นตอนการสอบเข้า AOT ปี 2560 แบบคนไม่มีเส้น,https://pantip.com/topic/36848688,41632,36,2017-09-07 12:00:29+06:42
40318071,รู้สึกว่าตัวเองทำงานไม่คุ้มเงินเดือนครับ,https://pantip.com/topic/40318071,41707,1,2020-11-12 21:05:11+06:42
40317851,คนที่ไม่เคยถูกล็อตเตอรี่ อะไรทำให้คุณยังมีความหวังที่จะถูกรางวัลอยู่คะ,https://pantip.com/topic/40317851,41790,7,2020-11-12 19:11:08+06:42
34236620,งานที่ให้เงินเยอะกว่า กับ งานที่ชอบ จะเลือกแบบไหนกันครับ,https://pantip.com/topic/34236620,41868,0,2015-09-28 03:57:13+06:42
40290600,ถ้าลาออกจากงานตอนนี้ ควรมีเงินสำรองกี่เดือนถึงจะรอด,https://pantip.com/topic/40290600,41931,0,2020-10-30 15:25:09+06:42
40303567,โดนไล่ออกเพราะว่าช่วยเลือกสินค้าให้ลูกค้า,https://pantip.com/topic/40303567,42025,39,2020-11-05 22:30:53+06:42
39222559,สมัยก่อนเข้าว่าทำงานธนาคารนี้โก้นัก อยากทราบว่าโก้จริงมั้ยครับ หรือเป็นภาพลักษณ์ที่คนไม่รู้คิดกันไปเอง,https://pantip.com/topic/39222559,42102,0,2019-09-12 00:07:26+06:42
31923775,เมื่อวิศวกรมนุษย์เงินเดือน เดินออกมาเป็นพ่อค้ามนุษย์เงินวัน ...... [เปิดทุกมุมของชีวิตที่อยากรวย],https://pantip.com/topic/31923775,44080,788,2014-04-17 11:48:48+06:42
40297913,สอบถามคนที่มีเงินเดือน 25k และกำลังผ่อนคอนโด 2mb.,https://pantip.com/topic/40297913,44141,0,2020-11-03 10:58:29+06:42
36156274,ถามคนที่เคยลาออกมาพักเฉยๆ มันดีจิงมั้ย,https://pantip.com/topic/36156274,44214,1,2017-02-27 07:18:27+06:42
36002920,กำลังจะลาออกจากงานแล้ว เริ่มต้นออก เที่ยวเก็บประสบการณ์,https://pantip.com/topic/36002920,44324,3,2017-01-12 12:30:50+06:42
32910547,"แบ่งปันประสบการณ์ ""สอบบรรจุครูผู้ช่วยได้"" โดยใช้เวลาเตรียมตัว 1 เดือน",https://pantip.com/topic/32910547,44389,73,2014-11-27 14:38:55+06:42
40285130,ยังหางานไม่ได้เลยค่ะ เครียด เหงา อายุ40 โปรไฟล์บ้านๆมันแย่มากเหรอ 😅,https://pantip.com/topic/40285130,44454,5,2020-10-27 21:54:00+06:42
31105083,เรื่องราวชีวิตของผู้แทนยา ที่ใครๆว่าเหมือนหมาล่าเนื้อ,https://pantip.com/topic/31105083,44587,55,2013-10-13 20:13:11+06:42
40280874,ไม่ได้รับซองงานแต่งของคนที่ทำงาน รู้สึกยังไงกันครับ,https://pantip.com/topic/40280874,44728,2,2020-10-25 22:21:05+06:42
35301952,ถ้าย้อนเวลาไปได้ คุณจะเที่ยวให้หมดทุกที่ หรือจะเก็บเงินออมไว้ให้มากที่สุดครับ,https://pantip.com/topic/35301952,44827,3,2016-06-22 20:36:05+06:42
40280817,เพิ่งเรียนจบทำงาน เบื่อชีวิตวัยทำงาน,https://pantip.com/topic/40280817,44910,0,2020-10-25 21:58:30+06:42
34722548,"อายุ 30 แล้ว เงินเดือนแค่ 30,000 บาท ชีวิตดูไร้อนาคตไหมครับ",https://pantip.com/topic/34722548,45083,1,2016-01-26 23:06:57+06:42
40267673,เราจำเป็นต้องมี Facebook เพื่อนร่วมงานไหมครับ?,https://pantip.com/topic/40267673,45138,0,2020-10-19 09:30:59+06:42
40273386,ผมพึ่งมาสังเกตว่าคนที่บอกว่าเงินซื้อความสุขไม่ได้ ส่วนใหญ่หน้าที่การงานดีๆรวยๆทั้งนั้น,https://pantip.com/topic/40273386,45314,10,2020-10-22 01:06:52+06:42
36670205,อย่ามาเป็นProgramerกินเงินเดือน หากไม่ได้หลงรักการเขียนโปรแกรม(เตือนใจน้องๆ),https://pantip.com/topic/36670205,45430,71,2017-07-16 12:55:52+06:42
